siteswap,balls,max throw,canonical form,is canonical,date,animate,gif
22561125, 3, 6, 61125225, false, Tue Nov 25 2256, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNTYxMTI1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22561125
22591122, 3, 9, 91122225, false, Tue Nov 22 2259, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNTkxMTIyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22591122
22611112, 2, 6, 61111222, false, Tue Nov 12 2261, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjExMTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22611112
22611130, 2, 6, 61113022, false, Sat Nov 30 2261, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjExMTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22611130
22611202, 2, 6, 61120222, false, Mon Dec 02 2261, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjExMjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22611202
22620112, 2, 6, 62011222, false, Sun Jan 12 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwMTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620112
22620130, 2, 6, 62013022, false, Thu Jan 30 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwMTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620130
22620202, 2, 6, 62020222, false, Sun Feb 02 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwMjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620202
22620408, 3, 8, 82262040, false, Tue Apr 08 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwNDA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620408
22620417, 3, 7, 72262041, false, Thu Apr 17 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwNDE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620417
22620912, 3, 9, 91222620, false, Fri Sep 12 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwOTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620912
22620930, 3, 9, 93022620, false, Tue Sep 30 2262, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjIwOTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22620930
22630416, 3, 6, 63041622, false, Thu Apr 16 2263, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjMwNDE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22630416
22630812, 3, 8, 81222630, false, Wed Aug 12 2263, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjMwODEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22630812
22630830, 3, 8, 83022630, false, Sun Aug 30 2263, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjMwODMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22630830
22640406, 3, 6, 64040622, false, Wed Apr 06 2264, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjQwNDA2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22640406
22640802, 3, 8, 80222640, false, Tue Aug 02 2264, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjQwODAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22640802
22660116, 3, 6, 66011622, false, Tue Jan 16 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYwMTE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22660116
22660206, 3, 6, 66020622, false, Tue Feb 06 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYwMjA2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22660206
22660808, 4, 8, 82266080, false, Wed Aug 08 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYwODA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22660808
22660817, 4, 8, 81722660, false, Fri Aug 17 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYwODE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22660817
22660916, 4, 9, 91622660, false, Sun Sep 16 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYwOTE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22660916
22661115, 3, 6, 66111522, false, Thu Nov 15 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYxMTE1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22661115
22661205, 3, 6, 66120522, false, Wed Dec 05 2266, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjYxMjA1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22661205
22691112, 3, 9, 91112226, false, Fri Nov 12 2269, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjkxMTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22691112
22691130, 3, 9, 91130226, false, Tue Nov 30 2269, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjkxMTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22691130
22691202, 3, 9, 91202226, false, Thu Dec 02 2269, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNjkxMjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22691202
22711111, 2, 7, 71111122, false, Sat Nov 11 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711111
22711119, 3, 9, 92271111, false, Sun Nov 19 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711119
22711120, 2, 7, 71112022, false, Mon Nov 20 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711120
22711128, 3, 8, 82271112, false, Tue Nov 28 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711128
22711201, 2, 7, 71120122, false, Fri Dec 01 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711201
22711209, 3, 9, 92271120, false, Sat Dec 09 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711209
22711227, 3, 7, 72271122, false, Wed Dec 27 2271, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzExMjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22711227
22720111, 2, 7, 72011122, false, Thu Jan 11 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720111
22720119, 3, 9, 92272011, false, Fri Jan 19 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720119
22720120, 2, 7, 72012022, false, Sat Jan 20 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720120
22720128, 3, 8, 82272012, false, Sun Jan 28 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720128
22720201, 2, 7, 72020122, false, Thu Feb 01 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720201
22720209, 3, 9, 92272020, false, Fri Feb 09 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720209
22720227, 3, 7, 72272022, false, Tue Feb 27 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720227
22720308, 3, 8, 82272030, false, Fri Mar 08 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMzA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720308
22720317, 3, 7, 72272031, false, Sun Mar 17 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwMzE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720317
22720911, 3, 9, 91122720, false, Wed Sep 11 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwOTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720911
22720919, 4, 9, 92272091, false, Thu Sep 19 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwOTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720919
22720920, 3, 9, 92022720, false, Fri Sep 20 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwOTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720920
22720928, 4, 9, 92822720, false, Sat Sep 28 2272, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzIwOTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22720928
22730226, 3, 7, 73022622, false, Wed Feb 26 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwMjI2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730226
22730316, 3, 7, 73031622, false, Sun Mar 16 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwMzE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730316
22730811, 3, 8, 81122730, false, Mon Aug 11 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwODExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730811
22730819, 4, 9, 92273081, false, Tue Aug 19 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwODE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730819
22730820, 3, 8, 82022730, false, Wed Aug 20 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwODIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730820
22730828, 4, 8, 82822730, false, Thu Aug 28 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMwODI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22730828
22731225, 3, 7, 73122522, false, Thu Dec 25 2273, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzMxMjI1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22731225
22740126, 3, 7, 74012622, false, Mon Jan 26 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwMTI2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740126
22740306, 3, 7, 74030622, false, Fri Mar 06 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwMzA2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740306
22740801, 3, 8, 80122740, false, Sat Aug 01 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwODAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740801
22740809, 4, 9, 92274080, false, Sun Aug 09 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwODA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740809
22740827, 4, 8, 82722740, false, Thu Aug 27 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwODI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740827
22740926, 4, 9, 92622740, false, Sat Sep 26 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQwOTI2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22740926
22741125, 3, 7, 74112522, false, Wed Nov 25 2274, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzQxMTI1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22741125
22750116, 3, 7, 75011622, false, Sat Jan 16 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUwMTE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22750116
22750206, 3, 7, 75020622, false, Sat Feb 06 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUwMjA2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22750206
22750808, 4, 8, 82275080, false, Sun Aug 08 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUwODA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22750808
22750817, 4, 8, 81722750, false, Tue Aug 17 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUwODE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22750817
22750916, 4, 9, 91622750, false, Thu Sep 16 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUwOTE2IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22750916
22751115, 3, 7, 75111522, false, Mon Nov 15 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUxMTE1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22751115
22751205, 3, 7, 75120522, false, Sun Dec 05 2275, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzUxMjA1IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22751205
22791111, 3, 9, 91111227, false, Tue Nov 11 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791111
22791119, 4, 9, 92279111, false, Wed Nov 19 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791119
22791120, 3, 9, 91120227, false, Thu Nov 20 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791120
22791128, 4, 9, 91128227, false, Fri Nov 28 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791128
22791201, 3, 9, 91201227, false, Mon Dec 01 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791201
22791209, 4, 9, 92279120, false, Tue Dec 09 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791209
22791227, 4, 9, 91227227, false, Sat Dec 27 2279, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIyNzkxMjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?22791227
23131222, 2, 3, 31312222, false, Mon Dec 22 2313, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjIzMTMxMjIyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?23131222
